,filename,hostname,vrf_name,description,address_family,import_type,import_id,export_type,export_id
5524,10.122.68.164,RAC_PARQP21C,definition Mgmt-intf,,ipv6,,,,
5525,10.122.28.104,RAC_PYWRM21C,definition Mgmt-intf,,ipv6,,,,
5526,10.122.28.104,RAC_PYWRM21C,definition lte,,ipv4,,,,
5527,10.122.15.12,RAC_CTCLP21C,definition Mgmt-intf,,ipv6,,,,
5528,10.122.15.12,RAC_CTCLP21C,definition lte,,ipv4,,,,
5529,10.124.213.125,RAC_TB61M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5530,10.124.213.125,RAC_TB61M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5531,10.125.193.74,RAC_MBRNM21C,definition Mgmt-intf,,ipv6,,,,
5532,10.125.193.74,RAC_MBRNM21C,definition lte,,ipv4,,,,
5533,10.122.65.148,RAC_C910M21C,definition Mgmt-intf,,ipv6,,,,
5534,10.122.8.37,RAC_ABB5M21C,definition Mgmt-intf,,ipv6,,,,
5535,10.122.8.37,RAC_ABB5M21C,definition lte,,ipv4,,,,
5536,10.122.8.104,RAC_IPA2P21C,definition Mgmt-intf,,ipv6,,,,
5537,10.122.18.199,RAC_SK68M21C,definition Mgmt-intf,,ipv6,,,,
5538,10.122.18.199,RAC_SK68M21C,definition lte,,ipv4,,,,
5539,10.122.47.89,RAC_RSTMM21C,definition Mgmt-intf,,ipv6,,,,
5540,10.122.47.89,RAC_RSTMM21C,definition lte,,ipv4,,,,
5541,10.124.214.249,RAC_SS38M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5542,10.124.214.249,RAC_SS38M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5543,10.122.8.116,RAC_LKPZP21C,definition Mgmt-intf,,ipv6,,,,
5544,10.122.21.107,RAC_SS43M21C,definition Mgmt-intf,,ipv6,,,,
5545,10.122.21.107,RAC_SS43M21C,definition lte,,ipv4,,,,
5546,10.122.33.73,RAC_TCTNP21C,definition Mgmt-intf,,ipv6,,,,
5547,10.122.15.214,RAC_RTPNM21C,definition Mgmt-intf,,ipv6,,,,
5548,10.122.15.214,RAC_RTPNM21C,definition lte,,ipv4,,,,
5549,10.122.17.155,RAC_WNPBM21C,definition Mgmt-intf,,ipv6,,,,
5550,10.122.17.155,RAC_WNPBM21C,definition lte,,ipv4,,,,
5551,10.122.25.73,RAC_SPEBP21C,definition Mgmt-intf,,ipv6,,,,
5552,10.122.24.119,RAC_CKTPM21C,definition Mgmt-intf,,ipv6,,,,
5553,10.122.24.119,RAC_CKTPM21C,definition lte,,ipv4,,,,
5554,10.124.209.147,RAC_BKE3M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5555,10.124.209.147,RAC_BKE3M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5556,10.122.66.55,RAC_KLFRM21C,definition Mgmt-intf,,ipv6,,,,
5557,10.122.66.55,RAC_KLFRM21C,definition lte,,ipv4,,,,
5558,10.122.46.91,RAC_TP16M21C,definition Mgmt-intf,,ipv6,,,,
5559,10.122.46.91,RAC_TP16M21C,definition lte,,ipv4,,,,
5560,10.122.8.245,RAC_VBTWP21C,definition Mgmt-intf,,ipv6,,,,
5561,10.124.213.126,RAC_SICOM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5562,10.124.213.126,RAC_SICOM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5563,10.122.13.248,RAC_MSPNM21C,definition Mgmt-intf,,ipv6,,,,
5564,10.122.13.248,RAC_MSPNM21C,definition lte,,ipv4,,,,
5565,10.122.15.245,RAC_PBWNM21C,definition Mgmt-intf,,ipv6,,,,
5566,10.122.15.245,RAC_PBWNM21C,definition lte,,ipv4,,,,
5567,10.122.64.181,RAC_SKGNM21C,definition Mgmt-intf,,ipv6,,,,
5568,10.122.64.181,RAC_SKGNM21C,definition lte,,ipv4,,,,
5569,10.122.12.120,RAC_CRTBP21C,definition Mgmt-intf,,ipv6,,,,
5570,10.122.12.120,RAC_CRTBP21C,definition lte,,ipv4,,,,
5571,10.122.34.237,RAC_LMN2M21C,definition Mgmt-intf,,ipv6,,,,
5572,10.122.34.237,RAC_LMN2M21C,definition lte,,ipv4,,,,
5573,10.122.10.92,RAC_SCBTP21C,definition Mgmt-intf,,ipv6,,,,
5574,10.122.9.87,RAC_SLCXP21C,definition Mgmt-intf,,ipv6,,,,
5575,10.122.46.69,RAC_PN44M21C,definition Mgmt-intf,,ipv6,,,,
5576,10.122.46.69,RAC_PN44M21C,definition lte,,ipv4,,,,
5577,10.124.209.216,RAC_SC12M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5578,10.124.209.216,RAC_SC12M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5579,10.124.210.232,RAC_MBTPM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5580,10.124.210.232,RAC_MBTPM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5581,10.122.44.25,RAC_ATTCM31C,definition Mgmt-intf,,ipv6,,,,
5582,10.122.44.25,RAC_ATTCM31C,definition S1,,ipv4,,,,
5583,10.122.44.25,RAC_ATTCM31C,definition telecom_oam,,ipv4,,,,
5584,10.122.19.217,RAC_ITTHP21C,definition Mgmt-intf,,ipv6,,,,
5585,10.122.68.4,RAC_PPO1B21C,definition Mgmt-intf,,ipv6,,,,
5586,10.122.70.180,RAC_RUAMM21C,definition Mgmt-intf,,ipv6,,,,
5587,10.122.70.180,RAC_RUAMM21C,definition lte,,ipv4,,,,
5588,10.125.200.228,RAC_CSPKM21C,definition Mgmt-intf,,ipv6,,,,
5589,10.125.200.228,RAC_CSPKM21C,definition lte,,ipv4,,,,
5590,10.124.214.251,RAC_LVR1B51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5591,10.124.214.251,RAC_LVR1B51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5592,10.125.194.217,RAC_NN24M21C,definition Mgmt-intf,,ipv6,,,,
5593,10.125.194.217,RAC_NN24M21C,definition lte,,ipv4,,,,
5594,10.122.48.22,RAC_TWBMM21C,definition Mgmt-intf,,ipv6,,,,
5595,10.122.48.22,RAC_TWBMM21C,definition lte,,ipv4,,,,
5596,10.124.211.57,RAC_SLMVM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5597,10.124.211.57,RAC_SLMVM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5598,10.122.30.134,RAC_SRP3M21C,definition Mgmt-intf,,ipv6,,,,
5599,10.122.30.134,RAC_SRP3M21C,definition lte,,ipv4,,,,
5600,10.122.41.132,RAC_LBNBM21C,definition Mgmt-intf,,ipv6,,,,
5601,10.122.41.132,RAC_LBNBM21C,definition lte,,ipv4,,,,
5602,10.122.26.203,RAC_NSP1M21C,definition Mgmt-intf,,ipv6,,,,
5603,10.122.26.203,RAC_NSP1M21C,definition lte,,ipv4,,,,
5604,10.124.209.43,RAC_TSRBM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5605,10.124.209.43,RAC_TSRBM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5606,10.122.48.138,RAC_BHRTB21C,definition Mgmt-intf,,ipv6,,,,
5607,10.122.20.20,RAC_LSCKM21C,definition Mgmt-intf,,ipv6,,,,
5608,10.122.20.20,RAC_LSCKM21C,definition lte,,ipv4,,,,
5609,10.122.15.40,RAC_LSNHP21C,definition Mgmt-intf,,ipv6,,,,
5610,10.122.45.37,RAC_CNNWM21C,definition Mgmt-intf,,ipv6,,,,
5611,10.122.45.37,RAC_CNNWM21C,definition lte,,ipv4,,,,
5612,10.122.18.61,RAC_CMTWP21C,definition Mgmt-intf,,ipv6,,,,
5613,10.122.64.198,RAC_RS72M21C,definition Mgmt-intf,,ipv6,,,,
5614,10.122.64.198,RAC_RS72M21C,definition lte,,ipv4,,,,
5615,10.122.70.182,RAC_SMBGM21C,definition Mgmt-intf,,ipv6,,,,
5616,10.122.70.182,RAC_SMBGM21C,definition lte,,ipv4,,,,
5617,10.122.30.219,RAC_CHTSP21C,definition Mgmt-intf,,ipv6,,,,
5618,10.122.8.110,RAC_IIC2M21C,definition Mgmt-intf,,ipv6,,,,
5619,10.122.22.221,RAC_CN43M21C,definition Mgmt-intf,,ipv6,,,,
5620,10.122.22.221,RAC_CN43M21C,definition lte,,ipv4,,,,
5621,10.122.27.155,RAC_U428M21C,definition Mgmt-intf,,ipv6,,,,
5622,10.122.27.155,RAC_U428M21C,definition lte,,ipv4,,,,
5623,10.122.11.107,RAC_KK19M21C,definition Mgmt-intf,,ipv6,,,,
5624,10.122.11.107,RAC_KK19M21C,definition lte,,ipv4,,,,
5625,10.122.35.248,RAC_KC27M21C,definition Mgmt-intf,,ipv6,,,,
5626,10.122.35.248,RAC_KC27M21C,definition lte,,ipv4,,,,
5627,10.122.1.126,RSW_SCT202C,definition mgmtVrf,,ipv6,,,,
5628,10.122.43.52,RAC_WSKJM21C,definition Mgmt-intf,,ipv6,,,,
5629,10.122.43.52,RAC_WSKJM21C,definition lte,,ipv4,,,,
5630,10.122.28.212,RAC_LWSJM21C,definition Mgmt-intf,,ipv6,,,,
5631,10.122.28.212,RAC_LWSJM21C,definition lte,,ipv4,,,,
5632,10.122.19.212,RAC_IFCTP21C,definition Mgmt-intf,,ipv6,,,,
5633,10.124.215.58,RAC_SRG1M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5634,10.124.215.58,RAC_SRG1M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5635,10.122.31.23,RAC_LAHRP21C,definition Mgmt-intf,,ipv6,,,,
5636,10.122.70.228,RAC_BPEGM21C,definition Mgmt-intf,,ipv6,,,,
5637,10.122.70.228,RAC_BPEGM21C,definition lte,,ipv4,,,,
5638,10.122.26.84,RAC_SSSIM21C,definition Mgmt-intf,,ipv6,,,,
5639,10.122.26.84,RAC_SSSIM21C,definition lte,,ipv4,,,,
5640,10.125.199.149,RAC_R174M21C,definition Mgmt-intf,,ipv6,,,,
5641,10.122.28.38,RAC_LLKAM21C,definition Mgmt-intf,,ipv6,,,,
5642,10.122.28.38,RAC_LLKAM21C,definition lte,,ipv4,,,,
5643,10.124.218.131,RAC_CTHSB51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5644,10.124.218.131,RAC_CTHSB51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5645,10.122.18.103,RAC_SKYHP21C,definition Mgmt-intf,,ipv6,,,,
5646,10.122.65.153,RAC_CK75M21C,definition Mgmt-intf,,ipv6,,,,
5647,10.122.65.153,RAC_CK75M21C,definition lte,,ipv4,,,,
5648,10.122.14.45,RAC_GMBEP21C,definition Mgmt-intf,,ipv6,,,,
5649,10.122.19.85,RAC_MGPWP21C,definition Mgmt-intf,,ipv6,,,,
5650,10.122.15.181,RAC_TLBSM21C,definition Mgmt-intf,,ipv6,,,,
5651,10.122.15.181,RAC_TLBSM21C,definition lte,,ipv4,,,,
5652,10.122.68.182,RAC_SYRTM21C,definition Mgmt-intf,,ipv6,,,,
5653,10.122.44.230,RAC_BTS2M21C,definition Mgmt-intf,,ipv6,,,,
5654,10.122.44.230,RAC_BTS2M21C,definition lte,,ipv4,,,,
5655,10.122.14.247,RAC_NVSMP21C,definition Mgmt-intf,,ipv6,,,,
5656,10.122.48.21,RAC_PNC2M21C,definition Mgmt-intf,,ipv6,,,,
5657,10.122.27.12,RAC_RGIOP21C,definition Mgmt-intf,,ipv6,,,,
5658,10.122.41.184,RAC_TSM5M21C,definition Mgmt-intf,,ipv6,,,,
5659,10.122.41.184,RAC_TSM5M21C,definition lte,,ipv4,,,,
5660,10.124.39.9,RAC_SIAMP31C,definition Mgmt-intf,,ipv6,,,,
5661,10.124.210.170,RAC_KP67M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5662,10.124.210.170,RAC_KP67M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5663,10.122.8.221,RAC_LTK2P21C,definition Mgmt-intf,,ipv6,,,,
5664,10.122.10.229,RAC_IT07M21C,definition Mgmt-intf,,ipv6,,,,
5665,10.122.10.229,RAC_IT07M21C,definition lte,,ipv4,,,,
5666,10.125.193.71,RAC_PUTHM21C,definition Mgmt-intf,,ipv6,,,,
5667,10.125.193.71,RAC_PUTHM21C,definition lte,,ipv4,,,,
5668,10.124.90.166,RAC_KSNMM21C,definition Mgmt-intf,,ipv6,,,,
5669,10.124.90.166,RAC_KSNMM21C,definition lte,,ipv4,,,,
5670,10.122.25.151,RAC_WT11M21C,definition Mgmt-intf,,ipv6,,,,
5671,10.122.25.151,RAC_WT11M21C,definition lte,,ipv4,,,,
5672,10.122.45.197,RAC_SPPWM21C,definition Mgmt-intf,,ipv6,,,,
5673,10.122.45.197,RAC_SPPWM21C,definition lte,,ipv4,,,,
5674,10.122.26.188,RAC_KCT1B21C,definition Mgmt-intf,,ipv6,,,,
5675,10.124.209.151,RAC_MCD3M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5676,10.124.209.151,RAC_MCD3M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5677,10.124.209.2,RAC_SMC5M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5678,10.124.209.2,RAC_SMC5M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5679,10.122.33.138,RAC_FFKUM21C,definition Mgmt-intf,,ipv6,,,,
5680,10.122.33.138,RAC_FFKUM21C,definition lte,,ipv4,,,,
5681,10.122.48.38,RAC_S117M21C,definition Mgmt-intf,,ipv6,,,,
5682,10.122.48.38,RAC_S117M21C,definition lte,,ipv4,,,,
5683,10.122.33.68,RAC_GL39P21C,definition Mgmt-intf,,ipv6,,,,
5684,10.122.12.157,RAC_MEN1M21C,definition Mgmt-intf,,ipv6,,,,
5685,10.122.12.157,RAC_MEN1M21C,definition lte,,ipv4,,,,
5686,10.122.24.246,RAC_SWTRM21C,definition Mgmt-intf,,ipv6,,,,
5687,10.122.30.167,RAC_WLSMM21C,definition Mgmt-intf,,ipv6,,,,
5688,10.122.30.167,RAC_WLSMM21C,definition lte,,ipv4,,,,
5689,10.122.43.250,RAC_RTSNP21C,definition Mgmt-intf,,ipv6,,,,
5690,10.122.17.117,RAC_CCASM21C,definition Mgmt-intf,,ipv6,,,,
5691,10.122.17.117,RAC_CCASM21C,definition lte,,ipv4,,,,
5692,10.122.13.89,RAC_RMRDM21C,definition Mgmt-intf,,ipv6,,,,
5693,10.122.13.89,RAC_RMRDM21C,definition lte,,ipv4,,,,
5694,10.122.26.107,RAC_KPKUM21C,definition Mgmt-intf,,ipv6,,,,
5695,10.122.26.107,RAC_KPKUM21C,definition lte,,ipv4,,,,
5696,10.122.12.190,RAC_TOTKM21C,definition Mgmt-intf,,ipv6,,,,
5697,10.122.12.190,RAC_TOTKM21C,definition lte,,ipv4,,,,
5698,10.122.67.148,RAC_LKBSM21C,definition Mgmt-intf,,ipv6,,,,
5699,10.122.67.148,RAC_LKBSM21C,definition lte,,ipv4,,,,
5700,10.122.22.247,RAC_NTWBP21C,definition Mgmt-intf,,ipv6,,,,
5701,10.124.209.189,RAC_PRS4M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5702,10.124.209.189,RAC_PRS4M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5703,10.122.47.136,RAC_PCUTX21C,definition Mgmt-intf,,ipv6,,,,
5704,10.122.41.135,RAC_SP22M21C,definition Mgmt-intf,,ipv6,,,,
5705,10.122.41.135,RAC_SP22M21C,definition lte,,ipv4,,,,
5706,10.122.46.75,RAC_DS60M21C,definition Mgmt-intf,,ipv6,,,,
5707,10.122.46.75,RAC_DS60M21C,definition lte,,ipv4,,,,
5708,10.122.32.189,RAC_1DKGM21C,definition Mgmt-intf,,ipv6,,,,
5709,10.122.32.189,RAC_1DKGM21C,definition lte,,ipv4,,,,
5710,10.124.210.205,RAC_IP33M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5711,10.124.210.205,RAC_IP33M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5712,10.122.46.93,RAC_MPHKP21C,definition Mgmt-intf,,ipv6,,,,
5713,10.122.47.215,RAC_BHNTM21C,definition Mgmt-intf,,ipv6,,,,
5714,10.122.47.215,RAC_BHNTM21C,definition lte,,ipv4,,,,
5715,10.124.209.94,RAC_WSWTM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5716,10.124.209.94,RAC_WSWTM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5717,10.122.20.75,RAC_CP23M21C,definition Mgmt-intf,,ipv6,,,,
5718,10.122.20.75,RAC_CP23M21C,definition lte,,ipv4,,,,
5719,10.122.15.23,RAC_CK85M21C,definition Mgmt-intf,,ipv6,,,,
5720,10.122.15.23,RAC_CK85M21C,definition lte,,ipv4,,,,
5721,10.124.216.155,RAC_BDUNM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5722,10.124.216.155,RAC_BDUNM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5723,10.124.217.215,RAC_SCRMM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5724,10.124.217.215,RAC_SCRMM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5725,10.122.18.205,RAC_KUSSM21C,definition Mgmt-intf,,ipv6,,,,
5726,10.122.18.205,RAC_KUSSM21C,definition lte,,ipv4,,,,
5727,10.122.45.182,RAC_CGW1P21C,definition Mgmt-intf,,ipv6,,,,
5728,10.122.45.182,RAC_CGW1P21C,definition lte,,ipv4,,,,
5729,10.124.213.151,RAC_CRNKM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5730,10.124.213.151,RAC_CRNKM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5731,10.122.27.104,RAC_PUDMM21C,definition Mgmt-intf,,ipv6,,,,
5732,10.122.27.104,RAC_PUDMM21C,definition lte,,ipv4,,,,
5733,10.122.22.214,RAC_CN28M21C,definition Mgmt-intf,,ipv6,,,,
5734,10.122.22.214,RAC_CN28M21C,definition lte,,ipv4,,,,
5735,10.122.17.54,RAC_NMBRM21C,definition Mgmt-intf,,ipv6,,,,
5736,10.122.17.54,RAC_NMBRM21C,definition lte,,ipv4,,,,
5737,10.122.65.166,RAC_KGDNM21C,definition Mgmt-intf,,ipv6,,,,
5738,10.122.42.203,RAC_HPR2P21C,definition Mgmt-intf,,ipv6,,,,
5739,10.122.47.166,RAC_RKHTX21C,definition Mgmt-intf,,ipv6,,,,
5740,10.122.10.165,RAC_WRM9M21C,definition Mgmt-intf,,ipv6,,,,
5741,10.122.10.165,RAC_WRM9M21C,definition lte,,ipv4,,,,
5742,10.122.17.57,RAC_NMI4M21C,definition Mgmt-intf,,ipv6,,,,
5743,10.122.17.57,RAC_NMI4M21C,definition lte,,ipv4,,,,
5744,10.122.46.11,RAC_NSWDM21C,definition Mgmt-intf,,ipv6,,,,
5745,10.122.46.11,RAC_NSWDM21C,definition lte,,ipv4,,,,
5746,10.122.12.156,RAC_SCSMP21C,definition Mgmt-intf,,ipv6,,,,
5747,10.122.26.26,RAC_NTVHP21C,definition Mgmt-intf,,ipv6,,,,
5748,10.122.46.135,RAC_B1B2P21C,definition Mgmt-intf,,ipv6,,,,
5749,10.122.67.149,RAC_PV33M21C,definition Mgmt-intf,,ipv6,,,,
5750,10.122.67.149,RAC_PV33M21C,definition lte,,ipv4,,,,
5751,10.122.34.104,RAC_BNV1B21C,definition Mgmt-intf,,ipv6,,,,
5752,10.124.210.238,RAC_FS16M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5753,10.124.210.238,RAC_FS16M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5754,10.122.8.252,RAC_LTR3P21C,definition Mgmt-intf,,ipv6,,,,
5755,10.122.30.141,RAC_DKN1M21C,definition Mgmt-intf,,ipv6,,,,
5756,10.122.30.141,RAC_DKN1M21C,definition lte,,ipv4,,,,
5757,10.124.209.59,RAC_CNDBM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5758,10.124.209.59,RAC_CNDBM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5759,10.122.35.149,RAC_SMC8M21C,definition Mgmt-intf,,ipv6,,,,
5760,10.122.35.149,RAC_SMC8M21C,definition lte,,ipv4,,,,
5761,10.122.16.107,RAC_MJCPP21C,definition Mgmt-intf,,ipv6,,,,
5762,10.124.214.63,RAC_APNDM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5763,10.124.214.63,RAC_APNDM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5764,10.125.194.212,RAC_RT31M21C,definition Mgmt-intf,,ipv6,,,,
5765,10.125.194.212,RAC_RT31M21C,definition lte,,ipv4,,,,
5766,10.122.18.200,RAC_SKW3M21C,definition Mgmt-intf,,ipv6,,,,
5767,10.122.18.200,RAC_SKW3M21C,definition lte,,ipv4,,,,
5768,10.124.210.94,RAC_MPP2M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5769,10.124.210.94,RAC_MPP2M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5770,10.122.25.69,RAC_ASP1M21C,definition Mgmt-intf,,ipv6,,,,
5771,10.122.25.69,RAC_ASP1M21C,definition lte,,ipv4,,,,
5772,10.122.34.214,RAC_PHMTM21C,definition Mgmt-intf,,ipv6,,,,
5773,10.122.34.214,RAC_PHMTM21C,definition lte,,ipv4,,,,
5774,10.125.200.122,RAC_SWIEM21C,definition Mgmt-intf,,ipv6,,,,
5775,10.125.200.122,RAC_SWIEM21C,definition lte,,ipv4,,,,
5776,10.122.10.86,RAC_SCBWP21C,definition Mgmt-intf,,ipv6,,,,
5777,10.122.16.30,RAC_SU52M21C,definition Mgmt-intf,,ipv6,,,,
5778,10.122.16.30,RAC_SU52M21C,definition lte,,ipv4,,,,
5779,10.122.30.73,RAC_CN21M21C,definition Mgmt-intf,,ipv6,,,,
5780,10.122.30.73,RAC_CN21M21C,definition lte,,ipv4,,,,
5781,10.122.11.245,RAC_FBPHP21C,definition Mgmt-intf,,ipv6,,,,
5782,10.122.23.164,RAC_YWBGM21C,definition Mgmt-intf,,ipv6,,,,
5783,10.122.23.164,RAC_YWBGM21C,definition lte,,ipv4,,,,
5784,10.122.34.200,RAC_SQ1PP21C,definition Mgmt-intf,,ipv6,,,,
5785,10.122.34.200,RAC_SQ1PP21C,definition lte,,ipv4,,,,
5786,10.122.14.132,RAC_VWNCM21C,definition Mgmt-intf,,ipv6,,,,
5787,10.122.14.132,RAC_VWNCM21C,definition lte,,ipv4,,,,
5788,10.122.10.58,RAC_PS47M21C,definition Mgmt-intf,,ipv6,,,,
5789,10.122.10.58,RAC_PS47M21C,definition lte,,ipv4,,,,
5790,10.122.47.182,RAC_LL13M21C,definition Mgmt-intf,,ipv6,,,,
5791,10.122.47.182,RAC_LL13M21C,definition lte,,ipv4,,,,
5792,10.122.28.72,RAC_BKNHM21C,definition Mgmt-intf,,ipv6,,,,
5793,10.122.28.72,RAC_BKNHM21C,definition lte,,ipv4,,,,
5794,10.122.34.170,RAC_ST55M21C,definition Mgmt-intf,,ipv6,,,,
5795,10.122.34.170,RAC_ST55M21C,definition lte,,ipv4,,,,
5796,10.122.11.124,RAC_ASC2M21C,definition Mgmt-intf,,ipv6,,,,
5797,10.122.11.124,RAC_ASC2M21C,definition lte,,ipv4,,,,
5798,10.122.28.85,RAC_NKRTM21C,definition Mgmt-intf,,ipv6,,,,
5799,10.122.28.85,RAC_NKRTM21C,definition lte,,ipv4,,,,
5800,10.122.35.138,RAC_SKN4M21C,definition Mgmt-intf,,ipv6,,,,
5801,10.122.35.138,RAC_SKN4M21C,definition lte,,ipv4,,,,
5802,10.122.64.87,RAC_URB1B21C,definition Mgmt-intf,,ipv6,,,,
5803,10.124.210.231,RAC_SCDYM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5804,10.124.210.231,RAC_SCDYM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5805,10.122.20.183,RAC_SK33M21C,definition Mgmt-intf,,ipv6,,,,
5806,10.122.20.183,RAC_SK33M21C,definition lte,,ipv4,,,,
5807,10.125.194.218,RAC_CTFEP21C,definition Mgmt-intf,,ipv6,,,,
5808,10.125.194.218,RAC_CTFEP21C,definition lte,,ipv4,,,,
5809,10.122.44.119,RAC_ICSAP21C,definition Mgmt-intf,,ipv6,,,,
5810,10.122.44.119,RAC_ICSAP21C,definition lte,,ipv4,,,,
5811,10.122.13.76,RAC_S422M21C,definition Mgmt-intf,,ipv6,,,,
5812,10.122.13.76,RAC_S422M21C,definition lte,,ipv4,,,,
5813,10.122.34.196,RAC_SIMBM21C,definition Mgmt-intf,,ipv6,,,,
5814,10.122.34.196,RAC_SIMBM21C,definition lte,,ipv4,,,,
5815,10.124.209.141,RAC_SPATM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5816,10.124.209.141,RAC_SPATM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5817,10.124.211.50,RAC_BAU1M51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5818,10.124.211.50,RAC_BAU1M51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5819,10.122.9.10,RAC_UTPEM21C,definition Mgmt-intf,,ipv6,,,,
5820,10.122.9.10,RAC_UTPEM21C,definition lte,,ipv4,,,,
5821,10.122.29.212,RAC_TSBUB21C,definition Mgmt-intf,,ipv6,,,,
5822,10.124.210.207,RAC_WWSKM51C,lte,VRF for lte,ipv4 unicast,route-target,65005:1800,route-target,65005:1800
5823,10.124.210.207,RAC_WWSKM51C,Cisco_OAM,VRF For Cisco OAM NMS,ipv4 unicast,route-target,65005:100,route-target,65005:100
5824,10.122.26.204,RAC_NSN1M21C,definition Mgmt-intf,,ipv6,,,,
5825,10.122.26.204,RAC_NSN1M21C,definition lte,,ipv4,,,,
